ledger_id,sku_code,movement_type,qty_change,reference_id,movement_date
LED-001232727,NQ-PNT-002-M-BLK,판매출고,-1,ORD-000717705,2026-03-01T12:03:00
LED-001232063,NQ-PNT-002-S-GRY,판매출고,-1,ORD-000717326,2026-03-01T15:42:00
LED-001594785,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000929904,2026-05-09T13:44:00
LED-000294425,TRD-OUT-01-STR-001-L-BLK,반품입고,1,ORD-000171074,2025-03-20T00:00:00
LED-001391792,NQ-CLR-WRM-001-L-ASH,판매출고,-1,ORD-000811348,2026-03-21T21:26:00
LED-001983017,NQ-PNT-001-S-KHK,판매출고,-1,ORD-001158001,2026-07-30T12:28:00
LED-000369139,NQ-CLR-MUT-003-S-ASH,판매출고,-1,ORD-000214054,2025-04-03T13:53:00
LED-001989083,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-001161806,2026-07-31T18:02:00
LED-002018829,NQ-TOP-003-S-BLK,판매출고,-1,ORD-001180430,2026-08-03T20:40:00
LED-000788101,NQ-CLR-WRM-001-S-IVR,판매출고,-1,ORD-000457145,2025-10-16T23:05:00
LED-001732830,NQ-PNT-001-M-BEG,판매출고,-1,ORD-001010756,2026-06-11T15:40:00
LED-001310639,NQ-TOP-001-M-WHT,판매출고,-1,ORD-000763283,2026-03-09T20:28:00
LED-000698187,NQ-PNT-002-M-BEG,불량처리,0,ORD-000405020,2025-09-21T00:00:00
LED-001630551,NQ-TOP-001-S-LYL,판매출고,-1,ORD-000950748,2026-05-17T22:26:00
LED-000044176,NQ-CLR-WRM-001-L-ASH,판매출고,-1,ORD-000025038,2024-05-06T22:18:00
LED-001326533,NQ-DRS-001-L-IVR,판매출고,-1,ORD-000772730,2026-03-10T16:15:00
LED-001477066,NQ-OUT-001-M-BEG,판매출고,-1,ORD-000861259,2026-04-10T15:51:00
LED-001686337,NQ-TOP-001-S-ORC,판매출고,-1,ORD-000983510,2026-05-31T13:11:00
LED-000752920,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000436833,2025-10-01T20:06:00
LED-000204877,NQ-TOP-005-XL-WHT,반품입고,1,ORD-000118740,2024-12-25T00:00:00
LED-001252138,NQ-PNT-001-S-KHK,판매출고,-1,ORD-000729091,2026-03-03T22:36:00
LED-001520178,NQ-PNT-001-M-BEG,판매출고,-1,ORD-000886216,2026-04-20T17:38:00
LED-002072553,NQ-OUT-001-S-BLK,판매출고,-1,ORD-001215437,2026-08-09T13:16:00
LED-001726886,NQ-PNT-001-XL-BLK,판매출고,-1,ORD-001007304,2026-06-09T14:11:00
LED-001832784,NQ-TOP-001-L-ORC,판매출고,-1,ORD-001068866,2026-07-04T08:52:00
LED-000853285,NQ-PNT-001-XL-BEG,불량처리,0,ORD-000495055,2025-12-08T00:00:00
LED-001216286,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000707985,2026-02-25T22:50:00
LED-001032407,NQ-TOP-001-3XL-BLK,판매출고,-1,ORD-000599971,2025-12-27T11:16:00
LED-001435607,NQ-CLR-WRM-001-L-IVR,판매출고,-1,ORD-000837000,2026-03-31T08:07:00
LED-000473252,NQ-PNT-001-M-BLK,판매출고,-1,ORD-000274447,2025-06-02T22:27:00
LED-000170606,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-000098682,2024-11-19T16:57:00
LED-000390428,NQ-PNT-003-S-BEG,판매출고,-1,ORD-000226341,2025-04-15T23:27:00
LED-000424313,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000246082,2025-05-05T22:50:00
LED-001838108,NQ-ACC-BLT-002-FREE-BEG,반품입고,1,ORD-001071925,2026-07-14T00:00:00
LED-000872257,NQ-TOP-001-2XL-BLK,판매출고,-1,ORD-000506240,2025-11-20T13:43:00
LED-000489903,NQ-PNT-001-M-NVY,판매출고,-1,ORD-000284105,2025-06-12T19:52:00
LED-001939195,NQ-OUT-001-S-NVY,판매출고,-1,ORD-001131123,2026-07-26T09:57:00
LED-000468791,NQ-CLR-WRM-004-S-CRM,판매출고,-1,ORD-000271862,2025-05-31T13:31:00
LED-001204786,NQ-OUT-001-S-BLK,판매출고,-1,ORD-000701345,2026-02-21T20:12:00
LED-000436804,NQ-PNT-004-M-BEG,판매출고,-1,ORD-000253262,2025-05-12T19:15:00
LED-002005925,NQ-TOP-001-XS-LYL,판매출고,-1,ORD-001172274,2026-08-02T18:37:00
LED-001300761,NQ-PNT-001-XS-GRY,판매출고,-1,ORD-000757482,2026-03-08T08:17:00
LED-000881159,NQ-PNT-003-L-GRY,판매출고,-1,ORD-000511422,2025-11-22T17:19:00
LED-000889792,NQ-TOP-001-XS-BLK,판매출고,-1,ORD-000516545,2025-11-23T12:57:00
LED-000717565,NQ-OUT-001-L-NVY,판매출고,-1,ORD-000416305,2025-09-15T13:04:00
LED-000991872,NQ-PNT-001-S-BLK,반품입고,1,ORD-000576478,2026-01-15T00:00:00
LED-000912861,NQ-PNT-001-M-GRY,반품입고,1,ORD-000530230,2025-12-16T02:00:00
LED-001352214,NQ-PNT-001-M-BEG,판매출고,-1,ORD-000787748,2026-03-13T14:46:00
LED-001401048,NQ-DRS-001-S-IVR,판매출고,-1,ORD-000816870,2026-03-23T19:40:00
LED-001967841,NQ-PNT-002-XL-BEG,판매출고,-1,ORD-001148691,2026-07-29T14:37:00
LED-000298311,NQ-CLR-WRM-001-L-ASH,판매출고,-1,ORD-000173261,2025-03-06T21:10:00
LED-001021688,NQ-TOP-003-2XL-WHT,판매출고,-1,ORD-000593864,2025-12-25T13:57:00
LED-000406467,NQ-OUT-002-S-BLK,판매출고,-1,ORD-000235622,2025-04-25T19:23:00
LED-000596228,NQ-TOP-003-M-NVY,판매출고,-1,ORD-000345860,2025-07-31T19:23:00
LED-001371156,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-000799160,2026-03-15T19:17:00
LED-002039412,NQ-TOP-001-L-GRY,판매출고,-1,ORD-001193666,2026-08-05T12:51:00
LED-000693583,NQ-CLR-MUT-003-S-IVR,입고,815,PO-000001336,2025-09-06T00:00:00
LED-001002413,NQ-TOP-003-2XL-NVY,판매출고,-1,ORD-000582872,2025-12-20T17:39:00
LED-000426090,NQ-PNT-002-L-GRY,판매출고,-1,ORD-000247084,2025-05-06T23:38:00
LED-001123081,NQ-CLR-MUT-003-L-CRM,판매출고,-1,ORD-000654672,2026-01-17T18:49:00
LED-000239811,NQ-PNT-001-L-BEG,반품입고,1,ORD-000139280,2025-02-07T00:00:00
LED-001315170,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000765926,2026-03-09T19:47:00
LED-000827752,NQ-OUT-001-S-BEG,반품입고,1,ORD-000480105,2025-11-11T02:00:00
LED-002101236,NQ-CLR-COOL-002-M-IVR,판매출고,-1,ORD-001234376,2026-08-13T14:24:00
LED-000378384,NQ-CLR-WRM-004-L-IVR,판매출고,-1,ORD-000219372,2025-04-08T20:53:00
LED-000902370,NQ-PNT-001-4XL-BEG,판매출고,-1,ORD-000524085,2025-11-24T12:30:00
LED-001593026,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000928875,2026-05-08T13:10:00
LED-001258074,NQ-PNT-001-S-KHK,판매출고,-1,ORD-000732524,2026-03-04T18:40:00
LED-000369608,NQ-PNT-001-2XL-KHK,판매출고,-1,ORD-000214340,2025-04-03T17:27:00
LED-000510657,NQ-TOP-005-S-BLK,판매출고,-1,ORD-000296268,2025-06-23T15:08:00
LED-000767416,NQ-PNT-002-2XL-BEG,판매출고,-1,ORD-000445174,2025-10-07T14:58:00
LED-001373431,NQ-TOP-002-M-GRY,판매출고,-1,ORD-000800483,2026-03-16T14:24:00
LED-001323183,NQ-PNT-001-L-BLK,판매출고,-1,ORD-000770754,2026-03-10T23:21:00
LED-001319246,NQ-PNT-002-2XL-BEG,판매출고,-1,ORD-000768374,2026-03-10T22:49:00
LED-000816253,NQ-OUT-002-S-BLK,판매출고,-1,ORD-000473500,2025-10-28T08:11:00
LED-001747054,NQ-PNT-001-M-BEG,판매출고,-1,ORD-001019021,2026-06-14T10:13:00
LED-001724558,NQ-TOP-002-XS-WHT,반품입고,1,ORD-001005973,2026-06-19T00:00:00
LED-000185163,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000107197,2024-11-26T08:34:00
LED-001016805,NQ-TOP-003-M-WHT,판매출고,-1,ORD-000591057,2025-12-23T10:31:00
LED-000365050,NQ-PNT-001-XL-NVY,판매출고,-1,ORD-000211698,2025-03-31T09:03:00
LED-001787775,NQ-PNT-001-L-GRY,판매출고,-1,ORD-001042617,2026-06-23T22:54:00
LED-001100967,NQ-TOP-001-S-WHT,판매출고,-1,ORD-000641400,2026-01-11T17:15:00
LED-000857392,NQ-TOP-001-L-NVY,판매출고,-1,ORD-000497516,2025-11-15T23:09:00
LED-001507285,NQ-ACC-BAG-001-FREE-BLK,판매출고,-1,ORD-000878735,2026-04-18T09:22:00
LED-001843250,NQ-OUT-001-S-BLK,판매출고,-1,ORD-001074894,2026-07-06T14:24:00
LED-002060754,NQ-TOP-002-XS-NVY,판매출고,-1,ORD-001207432,2026-08-08T18:16:00
LED-002066495,NQ-OUT-001-S-BLK,판매출고,-1,ORD-001211261,2026-08-08T12:15:00
LED-000214423,NQ-TOP-001-2XL-LYL,반품입고,1,ORD-000124258,2025-01-14T00:00:00
LED-001411707,NQ-OUT-001-L-NVY,반품입고,1,ORD-000823112,2026-04-14T00:00:00
LED-000812560,NQ-TOP-001-S-SKB,판매출고,-1,ORD-000471351,2025-10-26T14:00:00
LED-001054148,NQ-TOP-002-XL-BLK,판매출고,-1,ORD-000612937,2026-01-01T19:23:00
LED-001105972,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000644394,2026-01-12T20:40:00
LED-001418637,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000827143,2026-03-27T22:40:00
LED-001091183,NQ-PNT-002-3XL-GRY,판매출고,-1,ORD-000635403,2026-01-09T13:47:00
LED-001103487,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000642923,2026-01-11T11:27:00
LED-001324322,NQ-TOP-001-S-WHT,판매출고,-1,ORD-000771439,2026-03-10T12:06:00
LED-000874431,NQ-CLR-MUT-006-S-CRM,판매출고,-1,ORD-000507488,2025-11-21T08:28:00
LED-001192314,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000694261,2026-02-15T15:06:00
LED-000010078,NQ-TOP-002-2XL-GRY,판매출고,-1,ORD-000005114,2024-03-08T20:56:00
LED-001921676,NQ-CLR-COOL-002-M-IVR,판매출고,-1,ORD-001120683,2026-07-25T10:18:00
LED-000368774,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-000213839,2025-04-03T15:19:00
LED-000473100,NQ-TOP-001-3XL-GRY,판매출고,-1,ORD-000274368,2025-06-02T13:10:00
LED-000915807,NQ-PNT-002-XL-BLK,판매출고,-1,ORD-000531992,2025-11-27T21:01:00
LED-000681819,NQ-TOP-001-S-WHT,판매출고,-1,ORD-000395633,2025-08-31T11:07:00
LED-001755735,NQ-OUT-001-L-BLK,판매출고,-1,ORD-001024102,2026-06-16T19:02:00
LED-001305274,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000760122,2026-03-08T21:19:00
LED-000883049,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-000512508,2025-11-22T20:00:00
LED-001007563,NQ-TOP-001-M-ORC,판매출고,-1,ORD-000585793,2025-12-21T14:36:00
LED-000395085,NQ-CLR-WRM-001-M-CRM,판매출고,-1,ORD-000228972,2025-04-18T13:39:00
LED-000175825,NQ-PNT-002-S-BEG,반품입고,1,ORD-000101721,2024-12-09T00:00:00
LED-000268819,NQ-TOP-001-L-ORC,판매출고,-1,ORD-000156218,2025-02-19T13:22:00
LED-000211398,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000122484,2024-12-21T22:46:00
LED-001930591,NQ-OUT-001-M-BEG,판매출고,-1,ORD-001125985,2026-07-25T16:31:00
LED-001407116,NQ-PNT-003-M-BEG,판매출고,-1,ORD-000820422,2026-03-24T20:28:00
LED-001823926,NQ-CLR-COOL-002-L-CRM,판매출고,-1,ORD-001063726,2026-07-02T08:00:00
LED-001256124,NQ-PNT-001-L-NVY,반품입고,1,ORD-000731388,2026-03-14T00:00:00
LED-000465939,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000270209,2025-05-29T20:44:00
LED-002000270,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-001168718,2026-08-01T20:22:00
LED-000328076,NQ-OUT-001-S-NVY,판매출고,-1,ORD-000190523,2025-03-13T21:06:00
LED-001767979,NQ-TOP-001-3XL-WHT,판매출고,-1,ORD-001031169,2026-06-19T15:56:00
LED-000798941,NQ-PNT-003-M-BLK,판매출고,-1,ORD-000463430,2025-10-21T09:18:00
LED-001856156,NQ-PNT-001-M-BLK,판매출고,-1,ORD-001082452,2026-07-09T13:41:00
LED-001124885,NQ-CLR-COOL-002-S-IVR,판매출고,-1,ORD-000655716,2026-01-18T23:04:00
LED-001897348,NQ-TOP-001-4XL-BLK,판매출고,-1,ORD-001106478,2026-07-19T18:24:00
LED-001253153,NQ-TOP-002-L-GRY,판매출고,-1,ORD-000729678,2026-03-03T13:27:00
LED-001409835,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000822001,2026-03-25T19:46:00
LED-000671712,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000389880,2025-08-26T15:52:00
LED-001993999,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-001164826,2026-08-01T09:38:00
LED-001058231,NQ-TOP-003-M-NVY,판매출고,-1,ORD-000615340,2026-01-02T14:22:00
LED-001840110,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-001073076,2026-07-05T12:35:00
LED-001061412,NQ-TOP-001-2XL-SKB,판매출고,-1,ORD-000617265,2026-01-02T13:18:00
LED-001197348,NQ-CLR-MUT-006-M-IVR,판매출고,-1,ORD-000697105,2026-02-17T14:52:00
LED-001098617,NQ-TOP-005-XL-NVY,판매출고,-1,ORD-000639985,2026-01-11T13:08:00
LED-001988142,NQ-PNT-004-M-BEG,판매출고,-1,ORD-001161213,2026-07-31T19:59:00
LED-001714846,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-001000264,2026-06-06T13:50:00
LED-000746333,NQ-CLR-MUT-003-L-ASH,판매출고,-1,ORD-000433019,2025-09-28T20:08:00
LED-001887724,NQ-TOP-001-XL-SKB,판매출고,-1,ORD-001100857,2026-07-17T17:56:00
LED-000024076,NQ-PNT-001-M-KHK,반품입고,1,ORD-000013298,2024-04-14T00:00:00
LED-000741618,NQ-CLR-MUT-006-M-ASH,판매출고,-1,ORD-000430262,2025-09-26T12:36:00
LED-000420417,NQ-CLR-WRM-004-S-IVR,판매출고,-1,ORD-000243804,2025-05-03T22:04:00
LED-001058952,NQ-CLR-WRM-001-S-ASH,판매출고,-1,ORD-000615760,2026-01-02T23:56:00
LED-001437985,NQ-OUT-002-S-BLK,판매출고,-1,ORD-000838402,2026-04-01T19:18:00
LED-001077110,NQ-PNT-004-2XL-BLK,판매출고,-1,ORD-000626897,2026-01-06T13:09:00
LED-002051624,NQ-ACC-BAG-001-FREE-WHT,판매출고,-1,ORD-001201572,2026-08-07T15:17:00
LED-000805917,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000467478,2025-10-24T19:30:00
LED-001918373,NQ-CLR-COOL-005-S-ASH,판매출고,-1,ORD-001118799,2026-07-24T20:35:00
LED-002039666,NQ-ACC-BAG-001-FREE-BEG,판매출고,-1,ORD-001193824,2026-08-05T15:52:00
LED-001594279,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000929595,2026-05-09T16:25:00
LED-000039416,NQ-CLR-COOL-005-S-CRM,판매출고,-1,ORD-000022275,2024-04-27T23:49:00
LED-000604381,NQ-PNT-001-2XL-BLK,판매출고,-1,ORD-000350658,2025-08-02T21:51:00
LED-000886603,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000514688,2025-11-22T10:47:00
LED-002007953,NQ-ACC-BAG-001-FREE-BEG,판매출고,-1,ORD-001173531,2026-08-02T17:45:00
LED-001057941,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000615171,2026-01-02T14:51:00
LED-000898800,NQ-PNT-001-S-GRY,판매출고,-1,ORD-000521910,2025-11-24T16:34:00
LED-000830747,NQ-PNT-001-M-KHK,판매출고,-1,ORD-000481867,2025-11-03T11:31:00
LED-001327241,NQ-TOP-001-S-WHT,판매출고,-1,ORD-000773143,2026-03-11T13:52:00
LED-001130747,NQ-OUT-001-L-BEG,반품입고,1,ORD-000659216,2026-02-12T00:00:00
LED-001528524,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000891095,2026-04-23T16:04:00
LED-001751073,NQ-OUT-003-M-NVY,판매출고,-1,ORD-001021404,2026-06-14T21:40:00
LED-001110208,NQ-OUT-001-L-BLK,판매출고,-1,ORD-000646908,2026-01-13T09:59:00
LED-001444681,NQ-DRS-001-S-BLK,판매출고,-1,ORD-000842261,2026-04-03T15:26:00
LED-000942144,NQ-PNT-003-M-GRY,판매출고,-1,ORD-000547987,2025-11-30T10:50:00
LED-000438692,NQ-OUT-001-M-BEG,판매출고,-1,ORD-000254342,2025-05-13T11:02:00
LED-001662153,NQ-PNT-001-S-KHK,판매출고,-1,ORD-000969222,2026-05-24T22:15:00
LED-001345509,NQ-TOP-001-M-SKB,판매출고,-1,ORD-000783842,2026-03-13T22:33:00
LED-000391829,NQ-TOP-004-2XL-BLK,판매출고,-1,ORD-000227138,2025-04-16T18:46:00
LED-000801122,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000464690,2025-10-22T09:25:00
LED-000909184,NQ-TOP-001-S-ORC,반품입고,1,ORD-000528035,2025-12-09T00:00:00
LED-000284689,NQ-OUT-001-S-GRY,판매출고,-1,ORD-000165478,2025-03-02T20:58:00
LED-000105775,NQ-TOP-001-M-WHT,판매출고,-1,ORD-000060960,2024-08-10T17:50:00
LED-001372794,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000800117,2026-03-16T20:51:00
LED-000812608,NQ-TOP-004-M-WHT,판매출고,-1,ORD-000471378,2025-10-26T18:47:00
LED-001776727,NQ-TOP-001-M-BLK,판매출고,-1,ORD-001036282,2026-06-21T18:24:00
LED-001138058,NQ-TOP-001-M-ORC,판매출고,-1,ORD-000663368,2026-01-24T12:09:00
LED-001331501,NQ-PNT-001-L-GRY,판매출고,-1,ORD-000775594,2026-03-11T23:26:00
LED-000530933,NQ-TOP-001-3XL-ORC,반품입고,1,ORD-000308001,2025-07-19T00:00:00
LED-001523446,NQ-TOP-001-L-WHT,불량처리,0,ORD-000888187,2026-05-10T00:00:00
LED-000535371,NQ-OUT-001-M-BEG,불량처리,0,ORD-000310514,2025-07-24T00:00:00
LED-000690071,NQ-TOP-001-L-GRY,판매출고,-1,ORD-000400350,2025-09-04T23:47:00
LED-000112098,NQ-TOP-001-4XL-WHT,판매출고,-1,ORD-000064599,2024-08-22T13:31:00
LED-001325965,NQ-OUT-002-L-NVY,판매출고,-1,ORD-000772395,2026-03-10T13:19:00
LED-002113648,NQ-PNT-003-M-BLK,판매출고,-1,ORD-001242876,2026-08-16T17:13:00
LED-002059487,NQ-TOP-001-L-NVY,판매출고,-1,ORD-001206612,2026-08-07T09:20:00
LED-000974300,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-000566441,2025-12-14T23:13:00
LED-001072050,NQ-TOP-001-XL-SKB,판매출고,-1,ORD-000623841,2026-01-04T21:02:00
LED-001408812,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000821412,2026-03-25T08:32:00
LED-000402558,NQ-OUT-002-L-BLK,판매출고,-1,ORD-000233287,2025-04-22T16:47:00
LED-000194063,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000112426,2024-12-01T18:55:00
LED-000306432,NQ-OUT-003-M-GRY,판매출고,-1,ORD-000177908,2025-03-08T20:12:00
LED-000258985,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-000150462,2025-02-05T11:06:00
LED-001072867,NQ-CLR-WRM-001-M-ASH,반품입고,1,ORD-000624371,2026-01-20T00:00:00
LED-000980338,NQ-PNT-003-3XL-BLK,판매출고,-1,ORD-000569881,2025-12-15T13:38:00
LED-001253996,NQ-TOP-002-L-BLK,판매출고,-1,ORD-000730182,2026-03-03T15:47:00
LED-001594678,NQ-CLR-COOL-002-L-CRM,판매출고,-1,ORD-000929841,2026-05-09T13:47:00
LED-000382659,NQ-TOP-005-3XL-GRY,판매출고,-1,ORD-000221832,2025-04-11T11:10:00
LED-000193245,NQ-CLR-COOL-002-S-IVR,판매출고,-1,ORD-000111947,2024-11-30T23:33:00
LED-002112139,NQ-OUT-003-M-BEG,판매출고,-1,ORD-001241839,2026-08-16T21:22:00
LED-001875346,NQ-PNT-001-3XL-GRY,판매출고,-1,ORD-001093637,2026-07-14T22:53:00
LED-000597087,NQ-PNT-002-2XL-BLK,판매출고,-1,ORD-000346345,2025-07-31T22:16:00
LED-000383559,NQ-OUT-002-S-GRY,반품입고,1,ORD-000222357,2025-05-02T00:00:00
LED-000631663,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-000366823,2025-08-08T22:36:00
LED-001810618,NQ-TOP-001-2XL-ORC,판매출고,-1,ORD-001055937,2026-06-28T23:35:00
LED-000175895,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000101766,2024-11-22T17:58:00
LED-001695826,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000989066,2026-06-02T22:30:00
LED-000132103,NQ-PNT-001-XS-BEG,판매출고,-1,ORD-000076284,2024-09-23T18:49:00
LED-000763730,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000443097,2025-10-05T15:43:00
LED-000105183,NQ-TOP-003-M-BLK,불량처리,0,ORD-000060616,2024-08-17T00:00:00
LED-001405468,NQ-TOP-001-L-WHT,판매출고,-1,ORD-000819457,2026-03-24T12:33:00
LED-001778351,NQ-PNT-003-2XL-BLK,판매출고,-1,ORD-001037219,2026-06-21T09:42:00
LED-001700587,NQ-DRS-001-M-BLK,판매출고,-1,ORD-000991896,2026-06-03T22:59:00
LED-001304971,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000759948,2026-03-08T16:32:00
LED-001432287,NQ-DRS-001-S-BLK,판매출고,-1,ORD-000835070,2026-03-30T10:58:00
LED-001381453,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000805200,2026-03-18T22:49:00
LED-000396126,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000229572,2025-04-19T09:51:00
LED-001537468,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000896306,2026-04-25T14:19:00
LED-000766079,NQ-PNT-003-4XL-BLK,판매출고,-1,ORD-000444412,2025-10-07T14:36:00
LED-001067777,NQ-PNT-001-2XL-BEG,판매출고,-1,ORD-000621254,2026-01-04T17:31:00
LED-000957496,NQ-PNT-001-M-KHK,판매출고,-1,ORD-000556848,2025-12-07T08:44:00
LED-000677602,NQ-OUT-001-S-GRY,판매출고,-1,ORD-000393236,2025-08-29T19:01:00
LED-002007578,NQ-CLR-MUT-003-L-IVR,판매출고,-1,ORD-001173309,2026-08-02T08:20:00
LED-001105601,NQ-PNT-001-4XL-GRY,반품입고,1,ORD-000644180,2026-02-06T00:00:00
LED-000318491,NQ-CLR-COOL-002-M-IVR,판매출고,-1,ORD-000184849,2025-03-10T11:38:00
LED-001955345,NQ-TOP-001-XL-LYL,판매출고,-1,ORD-001140864,2026-07-27T19:48:00
LED-000001591,NQ-CLR-COOL-002-M-IVR,반품입고,1,ORD-000000149,2024-03-15T00:00:00
LED-001361277,NQ-DRS-001-S-IVR,판매출고,-1,ORD-000793141,2026-03-14T15:25:00
LED-000734600,NQ-CLR-COOL-002-M-IVR,반품입고,1,ORD-000426189,2025-10-19T00:00:00
LED-001353112,NQ-TOP-002-3XL-WHT,판매출고,-1,ORD-000788302,2026-03-13T22:51:00
LED-001745997,NQ-PNT-001-M-NVY,판매출고,-1,ORD-001018415,2026-06-13T23:26:00
LED-001590107,NQ-TOP-003-XL-WHT,판매출고,-1,ORD-000927215,2026-05-08T19:54:00
LED-000802731,NQ-OUT-001-S-BLK,판매출고,-1,ORD-000465616,2025-10-22T22:00:00
LED-000655343,NQ-PNT-004-2XL-GRY,판매출고,-1,ORD-000380546,2025-08-17T08:20:00
LED-001920916,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-001120232,2026-07-25T20:06:00
LED-000296986,NQ-PNT-002-XL-BLK,판매출고,-1,ORD-000172507,2025-03-05T08:15:00
LED-000415501,NQ-TOP-003-XL-GRY,반품입고,1,ORD-000240952,2025-05-26T00:00:00
LED-001943279,NQ-DRS-001-L-IVR,판매출고,-1,ORD-001133575,2026-07-26T20:39:00
LED-001677910,NQ-TOP-001-XL-ORC,반품입고,1,ORD-000978482,2026-06-09T00:00:00
LED-000649903,NQ-OUT-002-M-BEG,반품입고,1,ORD-000377421,2025-08-22T00:00:00
LED-001437271,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000837985,2026-04-01T21:21:00
LED-001840300,NQ-PNT-001-3XL-BLK,판매출고,-1,ORD-001073188,2026-07-05T23:10:00
LED-000625828,NQ-PNT-001-XS-GRY,판매출고,-1,ORD-000363286,2025-08-07T10:07:00
LED-001229668,NQ-PNT-002-XL-BLK,판매출고,-1,ORD-000715901,2026-03-01T21:53:00
LED-001170849,NQ-OUT-001-M-BEG,판매출고,-1,ORD-000682032,2026-02-06T09:26:00
LED-001324672,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000771644,2026-03-10T08:02:00
LED-000593330,NQ-PNT-003-XL-GRY,판매출고,-1,ORD-000344144,2025-07-30T14:47:00
LED-001861702,NQ-CLR-MUT-003-M-IVR,판매출고,-1,ORD-001085719,2026-07-11T14:51:00
LED-000041403,NQ-PNT-001-S-GRY,판매출고,-1,ORD-000023402,2024-05-01T13:15:00
LED-000534160,NQ-PNT-002-M-GRY,판매출고,-1,ORD-000309831,2025-07-06T13:30:00
LED-000187640,NQ-TOP-001-S-ORC,판매출고,-1,ORD-000108652,2024-11-28T20:05:00
LED-001084433,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000631305,2026-01-07T16:28:00
LED-000775915,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000450075,2025-10-11T16:22:00
LED-001896964,NQ-CLR-MUT-006-S-CRM,반품입고,1,ORD-001106246,2026-08-16T00:00:00
LED-001024751,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-000595568,2025-12-25T23:10:00
LED-001526768,NQ-PNT-001-S-KHK,판매출고,-1,ORD-000890108,2026-04-22T18:20:00
LED-000939890,NQ-OUT-002-M-GRY,판매출고,-1,ORD-000546562,2025-11-30T15:12:00
LED-000243910,NQ-PNT-002-2XL-BLK,판매출고,-1,ORD-000141777,2025-01-14T11:56:00
LED-000541374,NQ-CLR-COOL-005-S-CRM,판매출고,-1,ORD-000314000,2025-07-10T14:40:00
LED-000328363,NQ-CLR-MUT-003-L-IVR,판매출고,-1,ORD-000190681,2025-03-13T23:38:00
LED-001445510,NQ-TOP-001-L-GRY,판매출고,-1,ORD-000842740,2026-04-03T09:49:00
LED-001062011,NQ-PNT-001-S-KHK,판매출고,-1,ORD-000617650,2026-01-03T18:40:00
LED-000191955,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000111175,2024-11-30T21:19:00
LED-001773502,NQ-OUT-001-M-NVY,판매출고,-1,ORD-001034394,2026-06-20T14:06:00
