customer_id,persona_segment,signup_channel,signup_date
CUST-000729143,Primary(18-24),ZIGZAG,2026-06-23
CUST-000729401,Primary(18-24),ZIGZAG,2026-06-23
CUST-000729402,Primary(18-24),ZIGZAG,2026-06-23
CUST-000729861,Primary(18-24),ZIGZAG,2026-06-23
CUST-000730419,Primary(18-24),ZIGZAG,2026-06-24
CUST-000730941,Secondary(25-28),ZIGZAG,2026-06-24
CUST-000731018,Secondary(25-28),ZIGZAG,2026-06-24
CUST-000731022,Primary(18-24),ZIGZAG,2026-06-24
CUST-000731517,Secondary(25-28),ZIGZAG,2026-06-24
CUST-000733137,Primary(18-24),ZIGZAG,2026-06-25
CUST-000733426,Secondary(25-28),ZIGZAG,2026-06-26
CUST-000734197,Secondary(25-28),ZIGZAG,2026-06-26
CUST-000734291,Primary(18-24),ZIGZAG,2026-06-26
CUST-000735075,Primary(18-24),ZIGZAG,2026-06-27
CUST-000735533,Primary(18-24),ZIGZAG,2026-06-27
CUST-000736501,Primary(18-24),ZIGZAG,2026-06-27
CUST-000736559,Secondary(25-28),ZIGZAG,2026-06-27
CUST-000737040,Primary(18-24),ZIGZAG,2026-06-27
CUST-000737280,Primary(18-24),ZIGZAG,2026-06-28
CUST-000737456,Secondary(25-28),ZIGZAG,2026-06-28
CUST-000737653,Primary(18-24),ZIGZAG,2026-06-28
CUST-000737861,Primary(18-24),ZIGZAG,2026-06-28
CUST-000738145,Primary(18-24),ZIGZAG,2026-06-28
CUST-000738416,Primary(18-24),ZIGZAG,2026-06-28
CUST-000739265,Primary(18-24),ZIGZAG,2026-06-28
CUST-000739980,Secondary(25-28),ZIGZAG,2026-06-29
CUST-000740312,Primary(18-24),ZIGZAG,2026-06-29
CUST-000740359,Secondary(25-28),ZIGZAG,2026-06-29
CUST-000740843,Secondary(25-28),ZIGZAG,2026-06-29
CUST-000741158,Primary(18-24),ZIGZAG,2026-06-30
CUST-000741347,Secondary(25-28),ZIGZAG,2026-06-30
CUST-000741774,Primary(18-24),ZIGZAG,2026-06-30
CUST-000742530,Secondary(25-28),ZIGZAG,2026-07-01
CUST-000742592,Secondary(25-28),ZIGZAG,2026-07-01
CUST-000742913,Secondary(25-28),ZIGZAG,2026-07-01
CUST-000743169,Primary(18-24),ZIGZAG,2026-07-01
CUST-000743423,Primary(18-24),ZIGZAG,2026-07-01
CUST-000744713,Primary(18-24),ZIGZAG,2026-07-02
CUST-000745762,Primary(18-24),ZIGZAG,2026-07-03
CUST-000745983,Secondary(25-28),ZIGZAG,2026-07-03
CUST-000746148,Primary(18-24),ZIGZAG,2026-07-03
CUST-000747405,Primary(18-24),ZIGZAG,2026-07-04
CUST-000748071,Secondary(25-28),ZIGZAG,2026-07-04
CUST-000751763,Primary(18-24),ZIGZAG,2026-07-06
CUST-000752209,Secondary(25-28),ZIGZAG,2026-07-06
CUST-000752682,Primary(18-24),ZIGZAG,2026-07-06
CUST-000753555,Primary(18-24),ZIGZAG,2026-07-07
CUST-000756414,Primary(18-24),ZIGZAG,2026-07-09
CUST-000756933,Primary(18-24),ZIGZAG,2026-07-09
CUST-000757166,Primary(18-24),ZIGZAG,2026-07-09
CUST-000757187,Primary(18-24),ZIGZAG,2026-07-09
CUST-000757494,Primary(18-24),ZIGZAG,2026-07-09
CUST-000757865,Primary(18-24),ZIGZAG,2026-07-10
CUST-000758657,Primary(18-24),ZIGZAG,2026-07-10
CUST-000759166,Primary(18-24),ZIGZAG,2026-07-10
CUST-000759282,Primary(18-24),ZIGZAG,2026-07-11
CUST-000761437,Primary(18-24),ZIGZAG,2026-07-11
CUST-000763023,Primary(18-24),ZIGZAG,2026-07-12
CUST-000763157,Primary(18-24),ZIGZAG,2026-07-12
CUST-000764255,Primary(18-24),ZIGZAG,2026-07-13
CUST-000765366,Primary(18-24),ZIGZAG,2026-07-14
CUST-000766211,Primary(18-24),ZIGZAG,2026-07-14
CUST-000766346,Secondary(25-28),ZIGZAG,2026-07-14
CUST-000766445,Primary(18-24),ZIGZAG,2026-07-14
CUST-000766706,Secondary(25-28),ZIGZAG,2026-07-14
CUST-000766852,Secondary(25-28),ZIGZAG,2026-07-15
CUST-000767362,Primary(18-24),ZIGZAG,2026-07-15
CUST-000767662,Primary(18-24),ZIGZAG,2026-07-15
CUST-000767766,Primary(18-24),ZIGZAG,2026-07-15
CUST-000768259,Primary(18-24),ZIGZAG,2026-07-15
CUST-000768326,Secondary(25-28),ZIGZAG,2026-07-15
CUST-000769236,Primary(18-24),ZIGZAG,2026-07-16
CUST-000770976,Primary(18-24),ZIGZAG,2026-07-17
CUST-000772038,Secondary(25-28),ZIGZAG,2026-07-18
CUST-000772047,Primary(18-24),ZIGZAG,2026-07-18
CUST-000772382,Primary(18-24),ZIGZAG,2026-07-18
CUST-000772765,Primary(18-24),ZIGZAG,2026-07-18
CUST-000772929,Secondary(25-28),ZIGZAG,2026-07-18
CUST-000773477,Primary(18-24),ZIGZAG,2026-07-18
CUST-000773635,Primary(18-24),ZIGZAG,2026-07-18
CUST-000774989,Primary(18-24),ZIGZAG,2026-07-19
CUST-000775216,Secondary(25-28),ZIGZAG,2026-07-19
CUST-000775887,Primary(18-24),ZIGZAG,2026-07-19
CUST-000776085,Primary(18-24),ZIGZAG,2026-07-19
CUST-000776925,Primary(18-24),ZIGZAG,2026-07-20
CUST-000777665,Primary(18-24),ZIGZAG,2026-07-21
CUST-000778548,Primary(18-24),ZIGZAG,2026-07-21
CUST-000778844,Primary(18-24),ZIGZAG,2026-07-21
CUST-000779448,Primary(18-24),ZIGZAG,2026-07-22
CUST-000781860,Primary(18-24),ZIGZAG,2026-07-23
CUST-000782233,Secondary(25-28),ZIGZAG,2026-07-23
CUST-000782466,Primary(18-24),ZIGZAG,2026-07-24
CUST-000782820,Secondary(25-28),ZIGZAG,2026-07-24
CUST-000784028,Primary(18-24),ZIGZAG,2026-07-25
CUST-000784060,Primary(18-24),ZIGZAG,2026-07-25
CUST-000785872,Primary(18-24),ZIGZAG,2026-07-25
CUST-000787263,Secondary(25-28),ZIGZAG,2026-07-25
CUST-000788475,Primary(18-24),ZIGZAG,2026-07-25
CUST-000789019,Primary(18-24),ZIGZAG,2026-07-25
CUST-000789350,Secondary(25-28),ZIGZAG,2026-07-25
CUST-000790203,Primary(18-24),ZIGZAG,2026-07-26
CUST-000792936,Secondary(25-28),ZIGZAG,2026-07-26
CUST-000793261,Primary(18-24),ZIGZAG,2026-07-26
CUST-000794214,Secondary(25-28),ZIGZAG,2026-07-26
CUST-000794303,Primary(18-24),ZIGZAG,2026-07-26
CUST-000794553,Secondary(25-28),ZIGZAG,2026-07-26
CUST-000794856,Secondary(25-28),ZIGZAG,2026-07-26
CUST-000795316,Primary(18-24),ZIGZAG,2026-07-27
CUST-000797671,Secondary(25-28),ZIGZAG,2026-07-27
CUST-000797762,Secondary(25-28),ZIGZAG,2026-07-27
CUST-000797864,Secondary(25-28),ZIGZAG,2026-07-27
CUST-000798894,Primary(18-24),ZIGZAG,2026-07-27
CUST-000800412,Primary(18-24),ZIGZAG,2026-07-28
CUST-000802646,Primary(18-24),ZIGZAG,2026-07-28
CUST-000804607,Secondary(25-28),ZIGZAG,2026-07-29
CUST-000804708,Secondary(25-28),ZIGZAG,2026-07-29
CUST-000807711,Primary(18-24),ZIGZAG,2026-07-30
CUST-000809280,Secondary(25-28),ZIGZAG,2026-07-30
CUST-000809516,Primary(18-24),ZIGZAG,2026-07-30
CUST-000811132,Secondary(25-28),ZIGZAG,2026-07-31
CUST-000811909,Primary(18-24),ZIGZAG,2026-07-31
CUST-000811931,Secondary(25-28),ZIGZAG,2026-07-31
CUST-000812815,Primary(18-24),ZIGZAG,2026-07-31
CUST-000813918,Primary(18-24),ZIGZAG,2026-07-31
CUST-000814099,Secondary(25-28),ZIGZAG,2026-07-31
CUST-000814510,Primary(18-24),ZIGZAG,2026-07-31
CUST-000815376,Primary(18-24),ZIGZAG,2026-08-01
CUST-000816309,Primary(18-24),ZIGZAG,2026-08-01
CUST-000816322,Primary(18-24),ZIGZAG,2026-08-01
CUST-000816641,Secondary(25-28),ZIGZAG,2026-08-01
CUST-000817199,Secondary(25-28),ZIGZAG,2026-08-01
CUST-000817361,Primary(18-24),ZIGZAG,2026-08-01
CUST-000817493,Primary(18-24),ZIGZAG,2026-08-01
CUST-000818366,Primary(18-24),ZIGZAG,2026-08-01
CUST-000818548,Primary(18-24),ZIGZAG,2026-08-01
CUST-000818607,Secondary(25-28),ZIGZAG,2026-08-01
CUST-000819001,Secondary(25-28),ZIGZAG,2026-08-01
CUST-000819392,Secondary(25-28),ZIGZAG,2026-08-01
CUST-000819854,Primary(18-24),ZIGZAG,2026-08-01
CUST-000820114,Primary(18-24),ZIGZAG,2026-08-02
CUST-000821755,Primary(18-24),ZIGZAG,2026-08-02
CUST-000822485,Primary(18-24),ZIGZAG,2026-08-02
CUST-000824370,Secondary(25-28),ZIGZAG,2026-08-02
CUST-000824460,Primary(18-24),ZIGZAG,2026-08-02
CUST-000824615,Primary(18-24),ZIGZAG,2026-08-02
CUST-000824635,Primary(18-24),ZIGZAG,2026-08-02
CUST-000824899,Primary(18-24),ZIGZAG,2026-08-02
CUST-000826693,Primary(18-24),ZIGZAG,2026-08-03
CUST-000829180,Primary(18-24),ZIGZAG,2026-08-03
CUST-000829826,Primary(18-24),ZIGZAG,2026-08-04
CUST-000831162,Primary(18-24),ZIGZAG,2026-08-04
CUST-000832583,Primary(18-24),ZIGZAG,2026-08-04
CUST-000832741,Primary(18-24),ZIGZAG,2026-08-04
CUST-000834342,Primary(18-24),ZIGZAG,2026-08-05
CUST-000835236,Primary(18-24),ZIGZAG,2026-08-05
CUST-000836528,Primary(18-24),ZIGZAG,2026-08-05
CUST-000836763,Primary(18-24),ZIGZAG,2026-08-05
CUST-000836859,Primary(18-24),ZIGZAG,2026-08-05
CUST-000837358,Primary(18-24),ZIGZAG,2026-08-06
CUST-000837838,Primary(18-24),ZIGZAG,2026-08-06
CUST-000837847,Primary(18-24),ZIGZAG,2026-08-06
CUST-000839383,Primary(18-24),ZIGZAG,2026-08-06
CUST-000840968,Secondary(25-28),ZIGZAG,2026-08-07
CUST-000841571,Primary(18-24),ZIGZAG,2026-08-07
CUST-000842372,Secondary(25-28),ZIGZAG,2026-08-07
CUST-000842572,Primary(18-24),ZIGZAG,2026-08-07
CUST-000842704,Primary(18-24),ZIGZAG,2026-08-07
CUST-000843385,Primary(18-24),ZIGZAG,2026-08-07
CUST-000843499,Secondary(25-28),ZIGZAG,2026-08-07
CUST-000844177,Primary(18-24),ZIGZAG,2026-08-07
CUST-000845219,Primary(18-24),ZIGZAG,2026-08-08
CUST-000845262,Primary(18-24),ZIGZAG,2026-08-08
CUST-000846084,Secondary(25-28),ZIGZAG,2026-08-08
CUST-000847422,Primary(18-24),ZIGZAG,2026-08-08
CUST-000848089,Secondary(25-28),ZIGZAG,2026-08-08
CUST-000848206,Primary(18-24),ZIGZAG,2026-08-08
CUST-000848312,Secondary(25-28),ZIGZAG,2026-08-08
CUST-000848686,Primary(18-24),ZIGZAG,2026-08-08
CUST-000849332,Primary(18-24),ZIGZAG,2026-08-08
CUST-000849918,Secondary(25-28),ZIGZAG,2026-08-08
CUST-000851887,Secondary(25-28),ZIGZAG,2026-08-09
CUST-000852056,Secondary(25-28),ZIGZAG,2026-08-09
CUST-000852999,Primary(18-24),ZIGZAG,2026-08-09
CUST-000853243,Primary(18-24),ZIGZAG,2026-08-09
CUST-000853714,Secondary(25-28),ZIGZAG,2026-08-09
CUST-000853912,Primary(18-24),ZIGZAG,2026-08-09
CUST-000854404,Primary(18-24),ZIGZAG,2026-08-09
CUST-000854405,Primary(18-24),ZIGZAG,2026-08-09
CUST-000854824,Secondary(25-28),ZIGZAG,2026-08-09
CUST-000855253,Primary(18-24),ZIGZAG,2026-08-09
CUST-000856392,Secondary(25-28),ZIGZAG,2026-08-10
CUST-000857850,Primary(18-24),ZIGZAG,2026-08-10
CUST-000858651,Primary(18-24),ZIGZAG,2026-08-10
CUST-000858967,Secondary(25-28),ZIGZAG,2026-08-10
CUST-000859185,Primary(18-24),ZIGZAG,2026-08-10
CUST-000859595,Primary(18-24),ZIGZAG,2026-08-10
CUST-000859668,Primary(18-24),ZIGZAG,2026-08-10
CUST-000859984,Primary(18-24),ZIGZAG,2026-08-11
CUST-000860919,Primary(18-24),ZIGZAG,2026-08-11
CUST-000861310,Primary(18-24),ZIGZAG,2026-08-12
CUST-000863290,Secondary(25-28),ZIGZAG,2026-08-13
CUST-000863955,Secondary(25-28),ZIGZAG,2026-08-13
CUST-000864811,Primary(18-24),ZIGZAG,2026-08-14
CUST-000864997,Primary(18-24),ZIGZAG,2026-08-14
CUST-000866381,Secondary(25-28),ZIGZAG,2026-08-15
CUST-000867453,Secondary(25-28),ZIGZAG,2026-08-15
CUST-000867456,Primary(18-24),ZIGZAG,2026-08-15
CUST-000867539,Primary(18-24),ZIGZAG,2026-08-15
CUST-000868291,Primary(18-24),ZIGZAG,2026-08-16
CUST-000869153,Primary(18-24),ZIGZAG,2026-08-16
CUST-000870065,Primary(18-24),ZIGZAG,2026-08-16
CUST-000870631,Primary(18-24),ZIGZAG,2026-08-17
CUST-000870848,Secondary(25-28),ZIGZAG,2026-08-17
CUST-000871768,Primary(18-24),ZIGZAG,2026-08-17
CUST-000872873,Primary(18-24),ZIGZAG,2026-08-18
CUST-000874597,Secondary(25-28),ZIGZAG,2026-08-19
CUST-000876288,Secondary(25-28),ZIGZAG,2026-08-20
