po_id,factory_id,order_date,expected_arrival_date,status
PO-INIT-000000388,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000389,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000390,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000391,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000392,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000393,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000394,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000395,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000396,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000397,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000398,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000399,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000400,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000401,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000402,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000403,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000404,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000405,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000406,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000407,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000408,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000409,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000410,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000411,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000412,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000413,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000414,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000415,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000416,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000417,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000418,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000419,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000420,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000421,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000422,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000423,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000424,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000425,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000426,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000427,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000428,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000429,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000430,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000431,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000432,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000433,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000434,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000435,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000436,FAC-001,2024-07-11,2024-09-01,입고완료
PO-INIT-000000437,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000438,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000439,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000440,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000441,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000442,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000443,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000444,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000445,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000446,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000447,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000448,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000449,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000450,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000451,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000452,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000453,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000454,FAC-001,2025-01-08,2025-03-01,입고완료
PO-INIT-000000455,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000456,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000457,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000458,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000459,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000460,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000461,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000462,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000463,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000464,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000465,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000466,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000467,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000468,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000469,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000470,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000471,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000472,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000473,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000474,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000475,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000476,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000477,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000478,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000479,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000480,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000481,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000482,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000483,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000484,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000485,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000486,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000487,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000488,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000489,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000490,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000491,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000492,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000493,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000494,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000495,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000496,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000497,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000498,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000499,FAC-001,2025-07-11,2025-09-01,입고완료
PO-INIT-000000500,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000501,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000502,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000503,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000504,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000505,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000506,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000507,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000508,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000509,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000510,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000511,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000512,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000513,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000514,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000515,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000516,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000517,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000518,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000519,FAC-001,2026-01-08,2026-03-01,입고완료
PO-INIT-000000520,FAC-001,2026-01-08,2026-03-01,입고완료
PO-SHOWROOM-000000001,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000002,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000003,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000004,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000005,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000006,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000007,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000008,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000009,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000010,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000011,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000012,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000013,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000014,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000015,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000016,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000017,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000018,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000019,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000020,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000021,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000022,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000023,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000024,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000025,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000026,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000027,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000028,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000029,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000030,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000031,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000032,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000033,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000034,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000035,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000036,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000037,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000038,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000039,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000040,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000041,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000042,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000043,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000044,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000045,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000046,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000047,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000048,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000049,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000050,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000051,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000052,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000053,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000054,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000055,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000056,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000057,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000058,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000059,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000060,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000061,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000062,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000063,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000064,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000065,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000066,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000067,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000068,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000069,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000070,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000071,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000072,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000073,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000074,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000075,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000076,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000077,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000078,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000079,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000080,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000081,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000082,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000083,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000084,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000085,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000086,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000087,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000088,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000089,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000090,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000091,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000092,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000093,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000094,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000095,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000096,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000097,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000098,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000099,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000100,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000101,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000102,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000103,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000104,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000105,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000106,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000107,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000108,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000109,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000110,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000111,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000112,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000113,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000114,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000115,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000116,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000117,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000118,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000119,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000120,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000121,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000122,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000123,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000124,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000125,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000126,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000127,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000128,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000129,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000130,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000131,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000132,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000133,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000134,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000135,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000136,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000137,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000138,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000139,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000140,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000141,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000142,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000143,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000144,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000145,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000146,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000147,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000148,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000149,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000150,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000151,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000152,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000153,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000154,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000155,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000156,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000157,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000158,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000159,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000160,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000161,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000162,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000163,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000164,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000165,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000166,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000167,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000168,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000169,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000170,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000171,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000172,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000173,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000174,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000175,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000176,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000177,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000178,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000179,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000180,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000181,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000182,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000183,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000184,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000185,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000186,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000187,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000188,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000189,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000190,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000191,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000192,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000193,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000194,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000195,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000196,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000197,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000198,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000199,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000200,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000201,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000202,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000203,FAC-001,2025-02-15,2025-03-15,입고완료
PO-SHOWROOM-000000204,FAC-001,2025-02-15,2025-03-15,입고완료
